Seneca,EMBRAER,PA34,Fixed-wing,Light,F,II,2P,S,
SeniorAeroSport,D'APUZZO,SRAS,Fixed-wing,Light,F,I,1P,S,
Sentinel,BELL,B412,Helicopter,Light,F,I,2T,S,
Sentinel,ENSTROM,EN28,Helicopter,Light,F,I,1P,S,
Sentinel,,GLEX,Fixed-wing,Medium,D,III,2J,L,
Sentinel,STINSON,L5,Fixed-wing,Light,F,I,1P,S,
Sentry,SUKHOI,C337,Fixed-wing,Light,F,II,2P,S,
Sentry(CFM56),BOEING,E3CF,Fixed-wing,Heavy,C,III,4J,H,
Sentry(TF33),BOEING,E3TF,Fixed-wing,Heavy,C,III,4J,H,
Sentry4T,LANCAIR,LNT4,Fixed-wing,Light,F,I,1T,S,
Sergei,KAMOV,K226,Helicopter,Light,F,I,2T,S,
Serrania,AEROJAEN,RF5,Fixed-wing,Light,F,I,1P,S,
Sertanejo,,P32R,Fixed-wing,Light,F,I,1P,S,
SevenSeas,DOUGLAS,DC7,Fixed-wing,Medium,D,III,4P,L,
SF-2Cygnet,SISLER,SF2,Fixed-wing,Light,F,I,1P,S,
SF-23Sperling,SCHEIBE,SF23,Fixed-wing,Light,F,I,1P,S,
SF-24Motorspatz,SCHEIBE,SF24,Fixed-wing,Light,F,I,1P,S,
SF-25Falke,,SF25,Fixed-wing,Light,F,I,1P,S,
SF-25RotaxFalke,SCHEIBE,SF25,Fixed-wing,Light,F,I,1P,S,
SF-25SuperFalke,SCHEIBE,SF25,Fixed-wing,Light,F,I,1P,S,
SF-25Superschlepper,SCHEIBE,SF25,Fixed-wing,Light,F,I,1P,S,
SF-260,,F260,Fixed-wing,Light,F,I,1P,S,
SF-260A,SIAI-MARCHETTI,F260,Fixed-wing,Light,F,I,1P,S,
SF-260B,SIAI-MARCHETTI,F260,Fixed-wing,Light,F,I,1P,S,
SF-260C,SIAI-MARCHETTI,F260,Fixed-wing,Light,F,I,1P,S,
SF-260D,SIAI-MARCHETTI,F260,Fixed-wing,Light,F,I,1P,S,
SF-260E,ALENIAAERMACCHI,F260,Fixed-wing,Light,F,I,1P,S,
SF-260F,,F260,Fixed-wing,Light,F,I,1P,S,
SF-260M,SIAI-MARCHETTI,F260,Fixed-wing,Light,F,I,1P,S,
SF-260T,,F26T,Fixed-wing,Light,F,I,1T,S,
SF-260WWarrior,SIAI-MARCHETTI,F260,Fixed-wing,Light,F,I,1P,S,
SF-27M,SCHEIBE,SF27,Fixed-wing,Light,F,I,1P,S,
SF-28TandemFalke,SCHEIBE,SF28,Fixed-wing,Light,F,I,1P,S,
SF-32,SCHEIBE,SF32,Fixed-wing,Light,F,I,1P,S,
SF-340,SAAB-FAIRCHILD,SF34,Fixed-wing,Medium,E,III,2T,S+,
SF-35,SCHEIBE,SF35,Fixed-wing,Light,F,I,1P,S,
SF-36,SCHEIBE,SF36,Fixed-wing,Light,F,I,1P,S,
SF37Viggen,SAAB,SB37*,Fixed-wing,Medium,E,III,1J,S+,
SF-5,CASA,F5*,Fixed-wing,Medium,F,III,2J,S+,
SF-50Vision,CIRRUS,SF50,Fixed-wing,Light,F,III,1J,S,
SF-600Canguro,,F600,Fixed-wing,Light,F,II,2T,S,
SFS-31Milan,SPORTAVIA-P??TZER,SF31,Fixed-wing,Light,F,I,1P,S,
SG-70STOLGlass,GLASS,SG70,Fixed-wing,Light,F,I,1P,S,
SGM-2-37,SCHWEIZER,SG37,Fixed-wing,Light,F,I,1P,S,
SH-1Iroquois,BELL,UH1,Helicopter,Light,F,I,1T,S,
SH-14Lynx,WESTLAND,LYNX,Helicopter,Light,F,I,2T,S+,
SH-2Seasprite,KAMAN,H2,Helicopter,Light,F,I,2T,S+,
SH-2SuperSeasprite,KAMAN,H2,Helicopter,Light,F,I,2T,S+,
SH-3,AGUSTA,S61,Helicopter,Medium,F,I,2T,S+,
SH-3SeaKing,SIKORSKY,S61,Helicopter,Medium,F,I,2T,S+,
SH-34Seabat,SIKORSKY,S58P,Helicopter,Light,F,I,1P,S+,
SH37Viggen,SAAB,SB37*,Fixed-wing,Medium,E,III,1J,S+,
SH-4,SILVERCRAFT,SH4,Helicopter,Light,F,I,1P,S,
SH-4GlaStar,STODDARD-HAMILTON,GLST,Fixed-wing,Light,F,I,1P,S,
SH-5,HARBIN,SH5,$Fixed-wing,Medium,D,III,4T,L,
SH-60OceanHawk,SIKORSKY,H60,Helicopter,Medium,F,I,2T,S+,
SH-60Seahawk,,H60,Helicopter,Medium,F,I,2T,S+,
Shabaviz2-75,PANHA,UH1,Helicopter,Light,F,I,1T,S,
Shackleton,AVRO,SHAC,Fixed-wing,Medium,D,III,4P,L,
Shadow,HAWKERBEECHCRAFT,B350,Fixed-wing,,F,III,2T,S+,
Shadow,JURCA,MJ4,Fixed-wing,Light,F,I,1P,S,
Shahbaz,PAKISTAN,MF17,Fixed-wing,Light,F,I,1P,S,
Shahed274,IRGC,S274,Helicopter,Light,F,I,1T,S,
Shahed278,HESA,S278,Helicopter,Light,F,I,1T,S,
Shahed285,HESA,S285,Helicopter,Light,F,I,1T,S,
ShahedAH-85,HESA,S285,Helicopter,Light,F,I,1T,S,
ShahedOH-78,HESA,S278,Helicopter,Light,,I,1T,S,
Shamsher,,JAGR*,Fixed-wing,Medium,F,III,2J,S+,
Shanying,GUIZHOU,JL9*,Fixed-wing,Medium,F,III,1J,S+,
Sharik,AEROPRAKT,AP22,Fixed-wing,Light,F,I,1P,S,
Shark,JORDANAEROSPACE,CH80,Fixed-wing,Light,F,I,1P,S,
Shark,ENSTROM,EN28,Helicopter,Light,F,I,1P,S,
Shark,MAGNI,MM19,Gyrocopter,Light,F,I,1P,S,
Shark,SHARKAIRCRAFT,SASH,Fixed-wing,Light,F,II,2P,S,
Shark,SHARKAERO,SHRK,Fixed-wing,Light,F,I,1P,S,
Shark,W??ST,WUSH,Fixed-wing,Light,F,I,1P,S,
Shavit,,GLF5,Fixed-wing,Medium,D,III,2J,L,
Shearwater,SEAFLIGHT,SHEA,Fixed-wing,Light,F,I,1P,S,
Shekari,RANS,SHEK,Fixed-wing,Light,F,I,1P,S,
Shen2,SHANGHAISIKORSKY,H269,Helicopter,Light,F,I,1P,S,
Shen3,SHANGHAISIKORSKY,H269,Helicopter,Light,F,I,1P,S,
Shen4,SHANGHAISIKORSKY,S330,Helicopter,Light,F,I,1T,S,
Sherpa,SHORT,SH33,Fixed-wing,Medium,F,III,2T,S+,
Sherpa,SHERPA,SHER,Fixed-wing,Light,F,I,1P,S,
SherpaC-400,SHERPA,SHER,Fixed-wing,Light,F,I,1P,S,
SherpaK-650T,SHERPA,SHRT,Fixed-wing,Light,F,I,1T,S,
Shoestring,MERCURY,SHOE,Fixed-wing,Light,F,I,1P,S,
ShootingStar,LOCKHEED,T33*,Fixed-wing,Medium,F,III,1J,S+,
Shortsky,HELIPRO,S61,Helicopter,Medium,F,I,2T,S+,
ShrikeCommander,ROCKWELL,AC50,Fixed-wing,Light,F,II,2P,S,
ShuttleCarrier,BOEING,BSCA,Fixed-wing,Heavy,B,III,4J,H,
Sicile,CENTREEST,DR10,Fixed-wing,Light,F,I,1P,S,
SicileRecord,CENTREEST,DR10,Fixed-wing,Light,F,I,1P,S,
Sidewinder,SMYTH,SIDE,Fixed-wing,Light,F,I,1P,S,
Sierra,BEECH,BE24,Fixed-wing,Light,F,I,1P,S,
Sierra,TECNAM,SIRA,Fixed-wing,Light,F,I,1P,S,
Sigma,ELITAR,SIGM,Fixed-wing,Light,F,I,1P,S,
Silhouette,,SILH,Fixed-wing,Light,F,I,1P,S,
Silvaire,SILVAIRE,L8,Fixed-wing,Light,F,I,1P,S,
SilverStar,CANADAIR,T33*,Fixed-wing,Medium,F,III,1J,S+,
Simba,ISSOIRE,APM4,Fixed-wing,Light,F,I,1P,S,
Sintal,LILIENTHAL,LX32,Fixed-wing,Light,F,I,1P,S,
Sinus,PIPISTREL,PISI,Fixed-wing,Light,F,I,1P,S,
Sioux,,B47G,Helicopter,Light,F,I,1P,S,
Sirius,TLULTRALIGHT,TL30,Fixed-wing,Light,F,I,1P,S,
Sirius,FEUGRAY,TR26,Fixed-wing,Light,F,I,1P,S,
Sirius2,RHEIN,SIR2,Fixed-wing,Light,F,I,1P,S,
Sirocco,JURCA,MJ5,Fixed-wing,Light,F,I,1P,S,
Sitara,HINDUSTAN,HT36*,Fixed-wing,Light,F,III,1J,S,
Six,,PA32,Fixed-wing,Light,F,I,1P,S,
SJ-30,SINOSWEARINGEN,SJ30,Fixed-wing,Light,F,III,2J,S+,
SJ-XVision,CIRRUS,SF50,Fixed-wing,Light,F,III,1J,S,
SK-12,ORION,OR12,Fixed-wing,Light,F,II,2P,S,
Sk35Draken,SAAB,SB35*,Fixed-wing,Medium,F,III,1J,S+,
Sk37Viggen,SAAB,SB37*,Fixed-wing,Medium,E,III,1J,S+,
Sk50Safir,,SB91,Fixed-wing,Light,F,I,1P,S,
Sk60,SAAB,SB05*,Fixed-wing,Light,F,III,2J,S,
Sk61,SCOTTISHAVIATION,BDOG,Fixed-wing,Light,F,I,1P,S,
SK-700,STARKRAFT,SK70,Fixed-wing,Light,F,II,2P,S,
Skimmer,COLONIAL,SKIM,Fixed-wing,Light,F,I,1P,S,
Skipper,BEECH,BE77,Fixed-wing,Light,F,I,1P,S,
SkyArrow,III,SKAR,Fixed-wing,Light,F,I,1P,S,
SkyCruiser,AEROPRAKT,AP20,Fixed-wing,Light,F,I,1P,S,
SkyCruiser,BILSAM,BISC,Fixed-wing,Light,F,I,1P,S,
SkyKnight,,H269,Helicopter,Light,F,I,1P,S,
SkyRanger,,SKRA,Fixed-wing,Light,F,I,1P,S,
SkyRanger,STRIPLIN,STRA,Fixed-wing,Light,F,I,1P,S,
SkySkooter,INDUS,T211,Fixed-wing,Light,F,I,1P,S,
SkyBlaster,SLIPSTREAM,SBLS,Fixed-wing,Light,F,II,2P,S,
Skybolt,STEEN,BOLT,Fixed-wing,Light,F,I,1P,S,
Skybolt,CHENGDU,MG21*,Fixed-wing,Medium,F,III,1J,S+,
Skyboy,INTERPLANE,SBOY,Fixed-wing,Light,F,I,1P,S,
Skycar,OMASUD,SKYC,Fixed-wing,Light,F,II,2P,S,
Skycatcher,,C162,Fixed-wing,Light,F,I,1P,S,
Sky-Coupe,STITS,SA7,Fixed-wing,Light,F,I,1P,S,
Skycrane,SIKORSKY,S64,Helicopter,Medium,E,I,2T,L,
Skycycle,CARLSON,CYCL,Fixed-wing,Light,F,I,1P,S,
Skydevil,,Z26,Fixed-wing,Light,F,I,1P,S,
Skyfarer,GENERALAIRCRAFT,G180,Fixed-wing,Light,F,I,1P,S,
Skyfarmer,TRANSAVIA,PL12,Fixed-wing,Light,F,I,1P,S,
Skyfly,CVJETKOVIC,CA65,Fixed-wing,Light,F,I,1P,S,
Skyfox,PACI,FOX,Fixed-wing,Light,F,I,1P,S,
Skyhawk,,A4*,Fixed-wing,Medium,F,III,1J,S+,
Skyhawk,,C172,Fixed-wing,Light,F,I,1P,S,
SkyhawkPowermatic,CESSNA,C172,Fixed-wing,Light,F,I,1P,S,
Skyhopper,SALVAY-STARK,SHOP,Fixed-wing,Light,F,I,1P,S,
Skyknight,CESSNA,C320,Fixed-wing,Light,F,II,2P,S,
Skylane,AIRLONY,ALSL,Fixed-wing,Light,F,I,1P,S,
Skylane,,C182,Fixed-wing,Light,F,I,1P,S,
SkylaneRG,,C82R,Fixed-wing,Light,F,I,1P,S,
Skylark,CESSNA,C175,Fixed-wing,Light,F,I,1P,S,
Skylark,DRIGGS,DSLK,Fixed-wing,Light,F,I,1P,S,
Skylark,,DV1,Fixed-wing,Light,F,I,1P,S,
Skyleader150,JIHLAVAN,KP2,Fixed-wing,Light,F,I,1P,S,
Skyleader200,JIHLAVAN,KP2,Fixed-wing,Light,F,I,1P,S,
Skyleader500,JIHLAVAN,KP5,Fixed-wing,Light,F,I,1P,S,
Skyleader600,JIHLAVAN,KP5,Fixed-wing,Light,F,I,1P,S,
Skyliner,SHORT,SC7,Fixed-wing,Light,F,III,2T,S+,
Skymaster,CESSNA,C336,Fixed-wing,Light,F,II,2P,S,
Skymaster,DOUGLAS,DC4,Fixed-wing,Medium,D,III,4P,L,
Skyote,SKYOTEAEROMARINE,SKYO,Fixed-wing,Light,F,I,1P,S,
SkyQuest,,SQES,Fixed-wing,Light,F,II,2P,S,
Skyraider,DOUGLAS,A1,Fixed-wing,Medium,F,III,1P,S+,
Skyranger,,SKYR,Fixed-wing,Light,F,I,1P,S,
Skyrocket,,BL19,Fixed-wing,Light,F,I,1P,S,
Skyservant,DORNIER,D28D,Fixed-wing,Light,F,II,2P,S,
Skyster,GRYF,P27,Fixed-wng,Light,F,I,1P,S,
Sky-Trac,CHAMPION,CH7B,Fixed-wing,Light,F,I,1P,S,
Skytrain,DOUGLAS,DC3,Fixed-wing,Medium,F,III,2P,S+,
Skytrain2,MCDONNELLDOUGLAS,DC93,Fixed-wing,Medium,D,III,2J,L,
Skytrooper,DOUGLAS,DC3,Fixed-wing,Medium,F,III,2P,S+,
Skytruck,PZL-MIELEC,M28,Fixed-wing,,F,III,2T,S+,
Skyvan,SHORT,SC7,Fixed-wing,Light,F,III,2T,S+,
Skywagon,CESSNA,C185,Fixed-wing,Light,F,I,1P,S,
Skywagon180,CESSNA,C180,Fixed-wing,Light,F,I,1P,S,
Skywagon185,CESSNA,C185,Fixed-wing,Light,F,I,1P,S,
Skywagon206,CESSNA,C206,Fixed-wing,Light,F,I,1P,S,
Skywagon207,CESSNA,C207,Fixed-wing,Light,F,I,1P,S,
Skywarrior,DOUGLAS,A3*,Fixed-wing,Medium,E,III,2J,L,
SkyWind,HYDROPLANE,CICA,Fixed-wing,Light,F,II,2P,S,
SL-1Star-Lite,STAR-LITE,SL1,Fixed-wing,Light,F,I,1P,S,
SL3,FAIRCHILDHILLER,UH12,Helicopter,Light,F,I,1P,S,
SL-39,MAPO,SL39,Fixed-wing,Light,F,I,1P,S,
SL4,FAIRCHILDHILLER,UH12,Helicopter,Light,F,I,1P,S,
SL-90Leshii,AVIOTECHNICA,SL90,Fixed-wing,Light,F,I,1P,S,
SlamEagle,BOEING,F15*,Fixed-wing,Medium,E,III,2J,L,
Slava,TECHNOAVIA,SP91,Fixed-wing,Light,F,I,1P,S,
Sling,AIRPLANEFACTORY,D6SL,Fixed-wing,Light,F,I,1P,S,
SM-01Vega,STERN-MALLICK,SM01,Fixed-wing,Light,F,I,1P,S,
SM-1019,SIAI-MARCHETTI,SM19,Fixed-wing,Light,F,I,1T,S,
SM-2000,TECHNOAVIA,SM20,Fixed-wing,Light,F,I,1T,S,
SM-2000P,TECHNOAVIA,Y18T,Fixed-wing,Light,F,I,1P,S,
SM-6000Tri-Motor,STINSON,SM60,Fixed-wing,Light,F,III,3P,S,
SM-92Finist,TECHNOAVIA,SM92,Fixed-wing,Light,F,I,1P,S,
SM-92TTurboFinist,TECHNOAVIA,SG92,Fixed-wing,Light,F,I,1T,S,
SM-94,TECHNOAVIA,Y18T,Fixed-wing,Light,F,I,1P,S,
Smaragd,BINDER,CP30,Fixed-wing,Light,F,I,1P,S,
Smaragd,FL??MINGAIR,FA01,Fixed-wing,Light,F,I,1P,S,
SmaragdTMG,FL??MINGAIR,FA03,Fixed-wing,Light,F,I,1P,S,
SmaragdVLA,FL??MINGAIR,FA02,Fixed-wing,Light,F,I,1P,S,
SMG-92TurboFinist,TECHNOAVIA,SG92,Fixed-wing,Light,F,I,1T,S,
SN-601Corvette,AEROSPATIALE,S601,Fixed-wing,Light,F,III,2J,S+,
Snap,,SNAP,Fixed-wing,Light,F,I,1P,S,
SNBExpeditor,BEECH,BE18,Fixed-wing,Light,F,II,2P,S,
Snegir,KHRUNICHEV,T415,Fixed-wing,Light,F,I,1P,S,
SnipeCommander,,CLB1,Fixed-wing,Light,F,I,1P,S,
SNJTexan,NORTHAMERICAN,T6,Fixed-wing,Light,F,I,1P,S,
SnobirdAdventurer,,SNAD,Gyrocopter,Light,F,I,1P,S,
Snoshoo,VSR,SNOS,Fixed-wing,Light,F,I,1P,S,
SNS-2Guppy,SORRELL,SNS2,Fixed-wing,Light,F,I,1P,S,
SNS-7Hiperbipe,SORRELL,SNS7,Fixed-wing,Light,F,I,1P,S,
SNS-9EXP-2,SORRELL,SNS9,Fixed-wing,Light,F,I,1P,S,
Snunit,GROB,G120,Fixed-wing,Light,F,I,1P,S,
SNVValiant,VULTEE,VALI,Fixed-wing,Light,F,I,1P,S,
SO-1221Djinn,,DJIN,Helicopter,Light,F,I,1T,S,
SO-4050Vautour,SUD,VAUT*,Fixed-wing,Medium,E,III,2J,L,
Soim,,IR99*,Fixed-wing,Light,F,III,1J,S,
Sokol,MR??Z,SOKL,Fixed-wing,Light,F,I,1P,S,
Sok??l,PZL-SWIDNIK,W3,Helicopter,Light,F,I,2T,S+,
Solitaire,MITSUBISHI,MU2,Fixed-wing,Light,F,II,2T,S,
Solitaire,RUTAN,SOLI,Fixed-wing,Light,F,I,1P,S,
Solo,AEROPRACT,A21,Fixed-wing,Light,F,I,1P,S,
Sonata,AIRSPORT,SNTA,Fixed-wing,Light,F,I,1P,S,
Sonerai,,SRAI,Fixed-wing,Light,F,I,1P,S,
Sonex,SONEX,SONX,Fixed-wing,Light,F,I,1P,S,
SopwithPup,CULP,CPUP,Fixed-wing,Light,F,I,1P,S,
SopwithTriplane,ST.CROIX,STRI,Fixed-wing,Light,F,I,1P,S,
Sora,ACS,SORA,Fixed-wing,Light,F,I,1P,S,
Sova,KAPPA,KP2,Fixed-wing,Light,F,I,1P,S,
SP-2Neptune,LOCKHEED,P2,Fixed-wing,Medium,D,III,2P,L,
SP-20,,SP20,Fixed-wing,Light,F,I,1P,S,
SP-26,,SP20,Fixed-wing,Light,F,I,1P,S,
SP-55,TECHNOAVIA,SP55,Fixed-wing,Light,F,I,1P,S,
SP-91Slava,TECHNOAVIA,SP91,Fixed-wing,Light,F,I,1P,S,
SP-95,TECHNOAVIA,SP95,Fixed-wing,Light,F,I,1P,S,
SpaceShipTwo,,SS2,Fixed-wing,Medium,F,III,1R,S,
SpaceWalker1,ANGLIN,SWAK,Fixed-wing,Light,F,I,1P,S,
SpaceWalker2,ANGLIN,SWAK,Fixed-wing,Light,F,I,1P,S,
Spad1380%,,ES13,Fixed-wing,Light,F,I,1P,S,
Sparka,,Z37P,Fixed-wing,Light,F,I,1P,S,
Sparrow2,CARLSON,SPR2,Fixed-wing,Light,F,I,1P,S,
SparrowCommander,,A9,Fixed-wing,Light,F,I,1P,S,
Sparrow-ette,CARLSON,SPR2,Fixed-wing,Light,F,I,1P,S,
SparrowHawk,AMERICANAUTOGYRO,SPHA,Gyrocopter,Light,F,I,1P,S,
Spartacus,PARTENAVIA,P68T,Fixed-wing,Light,F,II,2T,S,
Spartan,ALENIAAERMACCHI,C27J,Fixed-wing,Medium,D,III,2T,L,
Spartan(C-27A),ALENIA,G222,Fixed-wing,Medium,D,III,2T,L,
Spartan(C-27J),ALENIA,C27J,Fixed-wing,Medium,D,III,2T,L,
Spartan185,LUSCOMBE,L11E,Fixed-wing,Light,F,I,1P,S,
Special,CASSUTT,CASS,Fixed-wing,Light,F,I,1P,S,
Special,CULP,CULP,Fixed-wing,Light,F,I,1P,S,
Special,BEETS,GBSP,Fixed-wing,Light,F,I,1P,S,
Special,,M110,Fixed-wing,Light,F,I,1P,S,
Special,BEACHNER,V8SP,Fixed-wing,Light,F,I,1P,S,
Special,WHATLEY,WHAT,Fixed-wing,Light,F,I,1P,S,
Special(S-1),PITTS,PTS1,Fixed-wing,Light,F,I,1P,S,
Special(S-2),PITTS,PTS2,Fixed-wing,Light,F,I,1P,S,
Special2,RAGWING,RW26,Fixed-wing,Light,F,I,1P,S,
SpecialEdition,CANADAIR,CRJ2,Fixed-wing,Medium,E,III,2J,L,
Specter2,SPECTER,SPC2,Fixed-wing,Light,F,I,1P,S,
Spectre,,C130,Fixed-wing,Medium,D,III,4T,L,
Spectre,PILATUS,PC12,Fixed-wing,Light,F,I,1T,S,
Spectrum,AVANTAGE,A31,Fixed-wing,Light,F,I,1P,S,
SpeedArrow,III,SPAR,Fixed-wing,Light,F,I,1P,S,
SpeedCanard,,SC01,Fixed-wing,Light,F,I,1P,S,
SpeedCruiser,BOTAIRCRAFT,BISC,Fixed-wing,Light,F,I,1P,S,
SpeedKatana,DIAMOND,DV20,Fixed-wing,Light,F,I,1P,S,
SpeedCruiser,HPA(2),M1SC,Fixed-wing,Light,F,I,1P,S,
SpeedHawk,,X49,Helicopter,Medium,F,I,2T,S+,
Speedster,REARWIN,SPDR,Fixed-wing,Light,F,I,1P,S,
Speedtwin,,ST1,Fixed-wing,Light,F,II,2P,S,
Speedwing,LAIRD,LCR,Fixed-wing,Light,F,I,1P,S,
Sperber,,RF5,Fixed-wing,Light,F,I,1P,S,
Sperling,SCHEIBE,SF23,Fixed-wing,Light,F,I,1P,S,
Spinus,AMERICANAUTOGYRO,SPHA,Gyrocopter,Light,F,I,1P,S,
Spirit,IBIS(1),A270,Fixed-wing,Light,F,I,1T,S,
Spirit,,B2,Fixed-wing,Heavy,C,III,4J,H,
Spirit,SIKORSKY,S76,Helicopter,Light,F,I,2T,S,
Spirit,QUESTAIR,SPIR,Fixed-wing,Light,F,I,1P,S,
Spirit750,ADVANCEDAIRCRAFT,C10T,Fixed-wing,Light,F,I,1T,S,
Spit,JURCA,MJ10,Fixed-wing,Light,F,I,1P,S,
Spitfire,ISAACS,ISPT,Fixed-wing,Light,F,I,1P,S,
Spitfire,SUPERMARINE,SPIT,Fixed-wing,Light,F,I,1P,S,
Spitfire,TIMEWARP,TWSP,Fixed-wing,Light,F,I,1P,S,
SpitfireElite,LOEHLE,SPEL,Fixed-wing,Light,F,I,1P,S,
SpitfireMk25,SUPERMARINEAIRCRAFT,SASP,Fixed-wing,Light,F,I,1P,S,
SpitfireMk26,SUPERMARINEAIRCRAFT,SASP,Fixed-wing,Light,F,I,1P,S,
SpitfireReplica,JURCA,MJ1H,Fixed-wing,Light,F,I,1P,S,
SPnUtilityJet,GROB,GSPN,Fixed-wing,Light,F,III,2J,S+,
Sport,ARROW(1),ARWF,Fixed-wing,Light,F,I,1P,S,
Sport,BEECH,BE19,Fixed-wing,Light,F,I,1P,S,
Sport,GREATLAKES,G2T1,Fixed-wing,Light,F,I,1P,S,
Sport,MONG,MOSP,Fixed-wing,Light,F,I,1P,S,
Sport100,MAULE,M4,Fixed-wing,Light,F,I,1P,S,
Sport150,PULSAR,KIS2,Fixed-wing,Light,F,I,1P,S,
Sport1700,AMAX,SPOR,Fixed-wing,Light,F,I,1P,S,
SportAirsedan,BUHL,BCA3,Fixed-wing,Light,F,I,1P,S,
SportCub,CUBCRAFTERS,PA11,Fixed-wing,Light,F,I,1P,S,
SportE,INDUS,T211,Fixed-wing,Light,F,I,1P,S,
SportHawk,KESTREL(2),KEHA,Fixed-wing,Light,F,I,1P,S,
SportRacer,SPORTRACER,SRAC,Fixed-wing,Light,F,I,1P,S,
SportTrainer,GREATLAKES,G2T1,Fixed-wing,Light,F,I,1P,S,
Sport-Aire2,STARK-TREFETHEN,SPA2,Fixed-wing,Light,F,I,1P,S,
SportCopter2,SPORTCOPTER,SCII,Gyrocopter,Light,F,I,1P,S,
SportCruiser,,CRUZ,Fixed-wing,Light,F,I,1P,S,
Sport-Jet2,EXCEL-JET,SJET,Fixed-wing,Light,F,III,1J,S,
Sportplane,MAULE,M7,Fixed-wing,Light,F,I,1P,S,
SportRider,GRYF,MD3R,Fixed-wing,Light,F,I,1P,S,
Sportsman,SPORTAVIA-P??TZER,RS18,Fixed-wing,Light,F,I,1P,S,
Sportsman,VOLMER,VJ22,Fixed-wing,Light,F,I,1P,S,
Sportsman(BC),TAYLORCRAFT(1),TAYB,Fixed-wing,Light,F,I,1P,S,
Sportsman(F-19),TAYLORCRAFT(1),TF19,Fixed-wing,Light,F,I,1P,S,
Sportsman2+2,NEWGLASTAR,GLSP,Fixed-wing,Light,F,I,1P,S,
Sportsman2+2,GLASAIR,GLST,Fixed-wing,Light,F,I,1P,S,
SportStar,EVEKTOR,EVSS,Fixed-wing,Light,F,I,1P,S,
Sportster,HOLLMANN,HA2,Gyrocopter,Light,F,I,1P,S,
Sportster,REARWIN,SPST,Fixed-wing,Light,F,I,1P,S,
Sportster,WARNER(2),SWAK,Fixed-wing,Light,F,I,1P,S,
SportsterGyro,AIRCRAFTDESIGNS,SPGY,Gyrocopter,Light,F,I,1P,S,
Sportwing,D'APUZZO,D201,Fixed-wing,Light,F,I,1P,S,
Sporty,FALCONAR,D11,Fixed-wing,Light,F,I,1P,S,
Spotter,SAI(2),G97,Fixed-wing,Light,F,I,1P,S,
Sprint,FLS,SAH1,Fixed-wing,Light,F,I,1P,S,
Sprint,AVEKO,VL3,Fixed-wing,Light,F,I,1P,S,
Sprint,SPRING,WS22,Fixed-wing,Light,F,I,1P,S,
Sprite,PRACTAVIA,SPRT,Fixed-wing,Light,F,I,1P,S,
Spyl,G1AVIATION,G1,Fixed-wing,Light,F,I,1P,S,
SQ-2,MACKEY,MSQ2,Fixed-wing,Light,F,I,1P,S,
SQ-2000,,SQ2T,Fixed-wing,Light,F,I,1P,S,
Squirrel,EUROCOPTER,AS50,Helicopter,Light,F,I,1T,S,
SRReliant,STINSON,RELI,Fixed-wing,Light,F,I,1P,S,
SR-01Magic,EURODISPLAY,SR01,Fixed-wing,Light,F,I,1P,S,
SR-1Snoshoo,VSR,SNOS,Fixed-wing,Light,F,I,1P,S,
SR-20,CIRRUS,SR20,Fixed-wing,Light,F,I,1P,S,
SR-20SRV,CIRRUS,SR20,Fixed-wing,Light,F,I,1P,S,
SR-22,CIRRUS,SR22,Fixed-wing,Light,F,I,1P,S,
SR-22Turbo,CIRRUS,S22T,Fixed-wing,Light,F,I,1P,S,
SR-22T,CIRRUS,S22T,Fixed-wing,Light,F,I,1P,S,
SR-2500SuperRebel,MURPHY,MR25,Fixed-wing,Light,F,I,1P,S,
SR-3500Moose,MURPHY,MR35,Fixed-wing,Light,F,I,1P,S,
SR-3500SuperRebel,MURPHY,MR35,Fixed-wing,Light,F,I,1P,S,
SR-3500T-Moose,MURPHY,MR3T,Fixed-wing,Light,F,I,1T,S,
SR-71Blackbird,LOCKHEED,SR71*,Fixed-wing,Medium,E,III,2J,L,
SREAristocrat,WACO,WACE,Fixed-wing,Light,F,I,1P,S,
SRF-5,CASA,F5*,Fixed-wing,Medium,F,III,2J,S+,
SRR-10Procjon,PZL-SWIDNIK,W3,Helicopter,Light,F,I,2T,S+,
SRV,CIRRUS,SR20,Fixed-wing,Light,F,I,1P,S,
SS-2000SuperSolution,VSTOL,SUSO,Fixed-wing,Light,F,I,1P,S,
SS-2A,,US1,Fixed-wing,Medium,D,III,4T,L,
SS-4Storch,,STOR,Fixed-wing,Light,F,I,1P,S,
SS-4SuperStorch,STORCHAVIATION,STOR,Fixed-wing,Light,F,I,1P,S,
SST-2000Pairadigm,VSTOL,PDIG,Fixed-wing,Light,F,II,2P,S,
S-Stol,ROLAND,CH70,Fixed-wing,Light,F,I,1P,S,
ST-1Speedtwin,PHILLIPS,ST1,Fixed-wing,Light,F,II,2P,S,
ST-10Diplomate,SOCATA,ST10,Fixed-wing,Light,F,I,1P,S,
ST-10Provence,SOCATA,ST10,Fixed-wing,Light,F,I,1P,S,
ST-10SuperHorizon,SOCATA,ST10,Fixed-wing,Light,F,I,1P,S,
ST-3KRRecruit,RYAN,PT22,Fixed-wing,Light,F,I,1P,S,
ST-50,ISRAVIATION,ST50,Fixed-wing,Light,F,I,1T,S,
ST-87Europlane,STERN,ST87,Fixed-wing,Light,F,I,1P,S,
ST-A,RYAN,RYST,Fixed-wing,Light,F,I,1P,S,
